,Company,Title,Location,Rating
3503,Massachusetts General Hospital(MGH),Practice Access Coordinator III,Boston,3.0
3504,Massachusetts General Hospital(MGH),Help Desk Analyst,Boston,2.0
3505,Massachusetts General Hospital(MGH),PRACTICE MANAGER,Boston,3.0
3506,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3507,Massachusetts General Hospital(MGH),Anesthesia Technician,Boston,5.0
3508,Massachusetts General Hospital(MGH),Medical Assistant in Pulmonary Care Assosiates,Boston,5.0
3509,Massachusetts General Hospital(MGH),Billing Supervisor/ Compliance and billing analyst,Boston,5.0
3510,Massachusetts General Hospital(MGH),Clinical Research Nurse,Boston,5.0
3511,Massachusetts General Hospital(MGH),Registered Nurse,Boston,5.0
3512,Massachusetts General Hospital(MGH),Deli Worker customer service,Boston,5.0
3513,Massachusetts General Hospital(MGH),primary care,Boston,5.0
3514,Massachusetts General Hospital(MGH),Patient Care Associate,Boston,4.0
3515,Massachusetts General Hospital(MGH),"Ambassador, Police and Security Department",Boston,5.0
3516,Massachusetts General Hospital(MGH),Bulfinch Temporary Service,Boston,5.0
3517,Massachusetts General Hospital(MGH),Patient Care Associate,Boston,5.0
3518,Massachusetts General Hospital(MGH),"Applications Analyst, Imaging Informatics",Boston,3.0
3519,Massachusetts General Hospital(MGH),"Technical Manager, Outpatient Radiology",Boston,5.0
3520,Massachusetts General Hospital(MGH),Administrative/Communications Manager Assistant,Boston,5.0
3521,Massachusetts General Hospital(MGH),Registered Nurse,Boston,3.0
3522,Massachusetts General Hospital(MGH),Practice Access Coordinator III,Boston,3.0
3523,Massachusetts General Hospital(MGH),Help Desk Analyst,Boston,2.0
3524,Massachusetts General Hospital(MGH),PRACTICE MANAGER,Boston,3.0
3525,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3526,Massachusetts General Hospital(MGH),Surgical Technician/Travel assignment,Boston,5.0
3527,Massachusetts General Hospital(MGH),Sterile Processing Technician,Boston,5.0
3528,Massachusetts General Hospital(MGH),Clinical Rotation,Boston,2.0
3529,Massachusetts General Hospital(MGH),Central Process Tech II,Boston,5.0
3530,Massachusetts General Hospital(MGH),Patient Observer,Boston,3.0
3531,Massachusetts General Hospital(MGH),Physician Assistant,Boston,4.0
3532,Massachusetts General Hospital(MGH),Administrative Coordinator,Boston,5.0
3533,Massachusetts General Hospital(MGH),Bulfinch Temp in Photography Department,Boston,4.0
3534,Massachusetts General Hospital(MGH),Patient Care Coordinator,Boston,5.0
3535,Massachusetts General Hospital(MGH),Nutrition and Food Service Coordinator,Boston,3.0
3536,Massachusetts General Hospital(MGH),Lead Medical Assistant /Health care Coordinator,Boston,5.0
3537,Massachusetts General Hospital(MGH),Postdoctoral Research Fellow,Boston,5.0
3538,Massachusetts General Hospital(MGH),Registered Nurse,Boston,5.0
3539,Massachusetts General Hospital(MGH),Patient Service Coordinator III,Boston,5.0
3540,Massachusetts General Hospital(MGH),"""Eat Street Cafeteria"" Cafeteria Worker",Boston,3.0
3541,Massachusetts General Hospital(MGH),Medical Assistant,Boston,5.0
3542,Massachusetts General Hospital(MGH),"Medical Assistant-Lead Medical Assistant,",Boston,4.0
3543,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3544,Massachusetts General Hospital(MGH),Surgical Technologist,Boston,4.0
3545,Massachusetts General Hospital(MGH),Student Nurse,Boston,4.0
3546,Massachusetts General Hospital(MGH),Full time NP,Boston,4.0
3547,Massachusetts General Hospital(MGH),Patient Care Associate,Boston,5.0
3548,Massachusetts General Hospital(MGH),Patient Service Coordinator,Boston,5.0
3549,Massachusetts General Hospital(MGH),Patient Care Coordinator II,Boston,5.0
3550,Massachusetts General Hospital(MGH),Cardiology/EP Physician Assistant,Boston,4.0
3551,Massachusetts General Hospital(MGH),Radiographer student,Boston,5.0
3552,Massachusetts General Hospital(MGH),Nutrition Service Coordinator,Boston,4.0
3553,Massachusetts General Hospital(MGH),Operations Associate,Boston,4.0
3554,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,3.0
3555,Massachusetts General Hospital(MGH),Lead Medical Assistant,Boston,4.0
3556,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,5.0
3557,Massachusetts General Hospital(MGH),Patient Service Coordinator/Receptionist,Boston,5.0
3558,Massachusetts General Hospital(MGH),Registered Nurse,Boston,5.0
3559,Massachusetts General Hospital(MGH),Network Technician,Boston,5.0
3560,Massachusetts General Hospital(MGH),Operations Associate,Boston,5.0
3561,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3562,Massachusetts General Hospital(MGH),Customer Service Representative,Boston,5.0
3563,Massachusetts General Hospital(MGH),Admitting Assistant,Boston,4.0
3564,Massachusetts General Hospital(MGH),Surgical Technologist Intern,Boston,5.0
3565,Massachusetts General Hospital(MGH),"Staff Nurse, RN",Boston,5.0
3566,Massachusetts General Hospital(MGH),Operations Associate,Boston,5.0
3567,Massachusetts General Hospital(MGH),Coding Specialist,Boston,4.0
3568,Massachusetts General Hospital(MGH),Volunteer,Boston,5.0
3569,Massachusetts General Hospital(MGH),Patient Coordinator III,Waltham,4.0
3570,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,4.0
3571,Massachusetts General Hospital(MGH),Anticoagulation Nurse,Boston,4.0
3572,Massachusetts General Hospital(MGH),Student Nurse / Clinical Rotations,Boston,5.0
3573,Massachusetts General Hospital(MGH),Research Technician,Boston,3.0
3574,Massachusetts General Hospital(MGH),Unit Secretary,Boston,5.0
3575,Massachusetts General Hospital(MGH),Patient Service Coordinator,Boston,5.0
3576,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,5.0
3577,Massachusetts General Hospital(MGH),"Credentialing Manager, Pediatrics",Boston,5.0
3578,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3579,Massachusetts General Hospital(MGH),Customer Service Representative,Boston,5.0
3580,Massachusetts General Hospital(MGH),Admitting Assistant,Boston,4.0
3581,Massachusetts General Hospital(MGH),Surgical Technologist Intern,Boston,5.0
3582,Massachusetts General Hospital(MGH),"Staff Nurse, RN",Boston,5.0
3583,Massachusetts General Hospital(MGH),Operations Associate,Boston,5.0
3584,Massachusetts General Hospital(MGH),Coding Specialist,Boston,4.0
3585,Massachusetts General Hospital(MGH),Volunteer,Boston,5.0
3586,Massachusetts General Hospital(MGH),Patient Coordinator III,Waltham,4.0
3587,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,4.0
3588,Massachusetts General Hospital(MGH),Anticoagulation Nurse,Boston,4.0
3589,Massachusetts General Hospital(MGH),Student Nurse / Clinical Rotations,Boston,5.0
3590,Massachusetts General Hospital(MGH),Research Technician,Boston,3.0
3591,Massachusetts General Hospital(MGH),Unit Secretary,Boston,5.0
3592,Massachusetts General Hospital(MGH),Patient Service Coordinator,Boston,5.0
3593,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,5.0
3594,Massachusetts General Hospital(MGH),"Credentialing Manager, Pediatrics",Boston,5.0
3595,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3596,Massachusetts General Hospital(MGH),Receptionist,Boston,5.0
3597,Massachusetts General Hospital(MGH),Patient Transporter,Boston,4.0
3598,Massachusetts General Hospital(MGH),Customer Service Associate,Boston,4.0
3599,Massachusetts General Hospital(MGH),Program Manager-MCPAP,Boston,5.0
3600,Massachusetts General Hospital(MGH),Analyst,Boston,3.0
3601,Massachusetts General Hospital(MGH),Travel RN,Boston,5.0
3602,Massachusetts General Hospital(MGH),Manuscript Coordinator,Boston,5.0
3603,Massachusetts General Hospital(MGH),"INTERN - NUCLEAR MEDICINE, PET/CT",Boston,5.0
3604,Massachusetts General Hospital(MGH),Clinical Research Coordinator and Associate II,Boston,5.0
3605,Massachusetts General Hospital(MGH),Nutrition Service Coordinator,Boston,4.0
3606,Massachusetts General Hospital(MGH),Surgical Technologist,Boston,4.0
3607,Massachusetts General Hospital(MGH),Lead Medical Assistant,Boston,4.0
3608,Massachusetts General Hospital(MGH),Administrative Assistant Radiology Department,Boston,5.0
3609,Massachusetts General Hospital(MGH),Personal Trainer,Boston,4.0
3610,Massachusetts General Hospital(MGH),Lab assistant,Boston,4.0
3611,Massachusetts General Hospital(MGH),Staff assistant,Boston,5.0
3612,Massachusetts General Hospital(MGH),Patient Escort,Boston,3.0
3613,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,5.0
3614,Massachusetts General Hospital(MGH),RN,Boston,3.0
3615,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3616,Massachusetts General Hospital(MGH),Receptionist,Boston,5.0
3617,Massachusetts General Hospital(MGH),Patient Transporter,Boston,4.0
3618,Massachusetts General Hospital(MGH),Customer Service Associate,Boston,4.0
3619,Massachusetts General Hospital(MGH),Program Manager-MCPAP,Boston,5.0
3620,Massachusetts General Hospital(MGH),Analyst,Boston,3.0
3621,Massachusetts General Hospital(MGH),Travel RN,Boston,5.0
3622,Massachusetts General Hospital(MGH),Manuscript Coordinator,Boston,5.0
3623,Massachusetts General Hospital(MGH),"INTERN - NUCLEAR MEDICINE, PET/CT",Boston,5.0
3624,Massachusetts General Hospital(MGH),Clinical Research Coordinator and Associate II,Boston,5.0
3625,Massachusetts General Hospital(MGH),Nutrition Service Coordinator,Boston,4.0
3626,Massachusetts General Hospital(MGH),Surgical Technologist,Boston,4.0
3627,Massachusetts General Hospital(MGH),Lead Medical Assistant,Boston,4.0
3628,Massachusetts General Hospital(MGH),Administrative Assistant Radiology Department,Boston,5.0
3629,Massachusetts General Hospital(MGH),Personal Trainer,Boston,4.0
3630,Massachusetts General Hospital(MGH),Lab assistant,Boston,4.0
3631,Massachusetts General Hospital(MGH),Staff assistant,Boston,5.0
3632,Massachusetts General Hospital(MGH),Patient Escort,Boston,3.0
3633,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,5.0
3634,Massachusetts General Hospital(MGH),RN,Boston,3.0
3635,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3636,Massachusetts General Hospital(MGH),Echocardiographer,Boston,4.0
3637,Massachusetts General Hospital(MGH),IT Project Manager for MGH Heart Center,Boston,4.0
3638,Massachusetts General Hospital(MGH),Registered Nurse,Boston,3.0
3639,Massachusetts General Hospital(MGH),Laboratory Intern,Boston,5.0
3640,Massachusetts General Hospital(MGH),Grants Administrator,Boston,3.0
3641,Massachusetts General Hospital(MGH),Front Desk Secretary/,Boston,1.0
3642,Massachusetts General Hospital(MGH),Mail Services,Boston,5.0
3643,Massachusetts General Hospital(MGH),Research Fellow,Boston,3.0
3644,Massachusetts General Hospital(MGH),Staff Nurse,Boston,5.0
3645,Massachusetts General Hospital(MGH),Patient Care Associate,Boston,5.0
3646,Massachusetts General Hospital(MGH),Research Technologist II,Boston,5.0
3647,Massachusetts General Hospital(MGH),File Clerk,Boston,5.0
3648,Massachusetts General Hospital(MGH),Pro- tech student/ assistant Secretary,Boston,5.0
3649,Massachusetts General Hospital(MGH),Freelance Interpreter/Translator,Boston,5.0
3650,Massachusetts General Hospital(MGH),Medical Assistant II,Boston,4.0
3651,Massachusetts General Hospital(MGH),"Student Nurse, Clinical",Boston,5.0
3652,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3653,Massachusetts General Hospital(MGH),Echocardiographer,Boston,4.0
3654,Massachusetts General Hospital(MGH),IT Project Manager for MGH Heart Center,Boston,4.0
3655,Massachusetts General Hospital(MGH),Registered Nurse,Boston,3.0
3656,Massachusetts General Hospital(MGH),Laboratory Intern,Boston,5.0
3657,Massachusetts General Hospital(MGH),Grants Administrator,Boston,3.0
3658,Massachusetts General Hospital(MGH),Front Desk Secretary/,Boston,1.0
3659,Massachusetts General Hospital(MGH),Mail Services,Boston,5.0
3660,Massachusetts General Hospital(MGH),Research Fellow,Boston,3.0
3661,Massachusetts General Hospital(MGH),Staff Nurse,Boston,5.0
3662,Massachusetts General Hospital(MGH),Patient Care Associate,Boston,5.0
3663,Massachusetts General Hospital(MGH),Research Technologist II,Boston,5.0
3664,Massachusetts General Hospital(MGH),File Clerk,Boston,5.0
3665,Massachusetts General Hospital(MGH),Pro- tech student/ assistant Secretary,Boston,5.0
3666,Massachusetts General Hospital(MGH),Freelance Interpreter/Translator,Boston,5.0
3667,Massachusetts General Hospital(MGH),Medical Assistant II,Boston,4.0
3668,Massachusetts General Hospital(MGH),"Student Nurse, Clinical",Boston,5.0
3669,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3670,Massachusetts General Hospital(MGH),Medical Secretary,Boston,3.0
3671,Massachusetts General Hospital(MGH),Insurance Specialist,Boston,3.0
3672,Massachusetts General Hospital(MGH),Patient Care Associate,Boston,5.0
3673,Massachusetts General Hospital(MGH),Volunteer,Boston,5.0
3674,Massachusetts General Hospital(MGH),Senior Technologist,Boston,1.0
3675,Massachusetts General Hospital(MGH),Sr. Clinical Research Coordinator,Boston,5.0
3676,Massachusetts General Hospital(MGH),Secretary Assistant; Receptionist,Boston,5.0
3677,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,3.0
3678,Massachusetts General Hospital(MGH),Pulmonary/Critical Research Assistant,Boston,5.0
3679,Massachusetts General Hospital(MGH),Police and Security Internship (Summer),Boston,5.0
3680,Massachusetts General Hospital(MGH),(CPhT) Attending Technician,Boston,4.0
3681,Massachusetts General Hospital(MGH),Administrative Assistant,Boston,3.0
3682,Massachusetts General Hospital(MGH),Operations Associate,Boston,4.0
3683,Massachusetts General Hospital(MGH),Operations Associate,Boston,5.0
3684,Massachusetts General Hospital(MGH),Sr. Legal Medical Abstractor,Boston,5.0
3685,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3686,Massachusetts General Hospital(MGH),Pulmonary/Critical Research Assistant,Boston,5.0
3687,Massachusetts General Hospital(MGH),primary care,Boston,5.0
3688,Massachusetts General Hospital(MGH),Medical Interpreter,Boston,5.0
3689,Massachusetts General Hospital(MGH),Nutrition Food Service Coordinator,Boston,3.0
3690,Massachusetts General Hospital(MGH),Patient Care Associate,Boston,4.0
3691,Massachusetts General Hospital(MGH),Radiology Clerk,Boston,5.0
3692,Massachusetts General Hospital(MGH),Lab assistant,Boston,4.0
3693,Massachusetts General Hospital(MGH),"INTERN - NUCLEAR MEDICINE, PET/CT",Boston,5.0
3694,Massachusetts General Hospital(MGH),Sterile Processing Technician,Boston,5.0
3695,Massachusetts General Hospital(MGH),Staff assistant,Boston,5.0
3696,Massachusetts General Hospital(MGH),Senior Research Technologist-Histology,Boston,3.0
3697,Massachusetts General Hospital(MGH),Central Process Tech II,Boston,5.0
3698,Massachusetts General Hospital(MGH),RN,Boston,4.0
3699,Massachusetts General Hospital(MGH),Physician Assistant,Boston,4.0
3700,Massachusetts General Hospital(MGH),Freelance Interpreter/Translator,Boston,5.0
3701,Massachusetts General Hospital(MGH),Front Desk Secretary/,Boston,1.0
3702,Massachusetts General Hospital(MGH),Information Records Clerk,Boston,4.0
3703,Massachusetts General Hospital(MGH),"Team Lead, Radiation Therapy",Newton,5.0
3704,Massachusetts General Hospital(MGH),Dental Assistant,Boston,4.0
3705,Massachusetts General Hospital(MGH),Registered Nurse,Boston,3.0
3706,Massachusetts General Hospital(MGH),Coding Specialist,Boston,4.0
3707,Massachusetts General Hospital(MGH),Administrative/Communications Manager Assistant,Boston,5.0
3708,Massachusetts General Hospital(MGH),Receptionist,Boston,5.0
3709,Massachusetts General Hospital(MGH),Postdoctoral Research Fellow,Boston,5.0
3710,Massachusetts General Hospital(MGH),Deli Worker customer service,Boston,5.0
3711,Massachusetts General Hospital(MGH),Patient Escort,Boston,3.0
3712,Massachusetts General Hospital(MGH),Patient Observer,Boston,3.0
3713,Massachusetts General Hospital(MGH),Manuscript Coordinator,Boston,5.0
3714,Massachusetts General Hospital(MGH),Estágio voluntário,Boston,5.0
3715,Massachusetts-Eye-and-Ear-Infirmary,Supervisor of Grant Accounting,Boston,3.0
3716,Massachusetts-Eye-and-Ear-Infirmary,Medical Coder/Patient Services Coordinator,Boston,5.0
3717,Massachusetts-Eye-and-Ear-Infirmary,Communication Coordinator/ Switch board operator,Boston,5.0
3718,Massachusetts-Eye-and-Ear-Infirmary,Former employee,Boston,1.0
3719,Massachusetts-Eye-and-Ear-Infirmary,Information Security Intern,Boston,5.0
3720,Massachusetts-Eye-and-Ear-Infirmary,Admitting Representative,Boston,1.0
3721,Massachusetts-Eye-and-Ear-Infirmary,Senior Ophthalmic Technician II (COA),Boston,4.0
3722,Massachusetts-Eye-and-Ear-Infirmary,STAFF ASSISTANT,Boston,3.0
3723,Massachusetts-Eye-and-Ear-Infirmary,Certified Pharmacy Technician,Boston,4.0
3724,Massachusetts-Eye-and-Ear-Infirmary,Laboratory Manager,Boston,3.0
3725,Massachusetts-Eye-and-Ear-Infirmary,Technical Analyst,Boston,5.0
3726,Massachusetts-Eye-and-Ear-Infirmary,Registration Assistant/Radiology Assistant,Boston,5.0
3727,Massachusetts-Eye-and-Ear-Infirmary,OR Scheduling Coordinator,Boston,4.0
3728,Massachusetts-Eye-and-Ear-Infirmary,Certified Nursing Assistant,Boston,5.0
3729,Massachusetts-Eye-and-Ear-Infirmary,OPHTHALMIC ASSISTANT,Boston,3.0
3730,Massachusetts-Eye-and-Ear-Infirmary,Investigator,Boston,4.0
3731,Massachusetts-Eye-and-Ear-Infirmary,Medical Assistant Coordinator,Boston,3.0
3732,Massachusetts-Eye-and-Ear-Infirmary,Communications Coordinator,Boston,5.0
3733,Massachusetts-Eye-and-Ear-Infirmary,DIRECTOR CLINICAL PROGRAM DEVELOPMENT,Boston,5.0
3734,Massachusetts-Eye-and-Ear-Infirmary,Staff Accountant,Boston,5.0
3735,Massachusetts-Eye-and-Ear-Infirmary,Supervisor of Grant Accounting,Boston,3.0
3736,Massachusetts-Eye-and-Ear-Infirmary,Registration Assistant/Radiology Assistant,Boston,5.0
3737,Massachusetts-Eye-and-Ear-Infirmary,Technical Analyst,Boston,5.0
3738,Massachusetts-Eye-and-Ear-Infirmary,"Pediatric Unit, Registered Nurse",Boston,4.0
3739,Massachusetts-Eye-and-Ear-Infirmary,Clinical Research Revenue Analyst,Boston,5.0
3740,Massachusetts-Eye-and-Ear-Infirmary,OPHTHALMIC ASSISTANT,Boston,3.0
3741,Massachusetts-Eye-and-Ear-Infirmary,Administrative Assistant - Internship,Boston,5.0
3742,Massachusetts-Eye-and-Ear-Infirmary,Investigator,Boston,4.0
3743,Massachusetts-Eye-and-Ear-Infirmary,"Charge entry billing clerk, registration and A/R",Boston,4.0
3744,Massachusetts-Eye-and-Ear-Infirmary,Nurse,Boston,3.0
3745,Massachusetts-Eye-and-Ear-Infirmary,"Registered Nurse, Otology/Neurotology Clinic",Boston,4.0
3746,Massachusetts-Eye-and-Ear-Infirmary,Information Coordinator,Boston,2.0
3747,Massachusetts-Eye-and-Ear-Infirmary,PACU Registered Nurse/Nurse Practitioner,Boston,4.0
3748,Massachusetts-Eye-and-Ear-Infirmary,Staff Accountant,Boston,5.0
3749,Massachusetts-Eye-and-Ear-Infirmary,Executive Secretary to Chief of Radiology,Boston,4.0
3750,Massachusetts-Eye-and-Ear-Infirmary,Housekeeper,Boston,5.0
3751,Massachusetts-Eye-and-Ear-Infirmary,Supervisor of Grant Accounting,Boston,3.0
3752,Massachusetts-Eye-and-Ear-Infirmary,Clinical Research Revenue Analyst,Boston,5.0
3753,Massachusetts-Eye-and-Ear-Infirmary,"Pediatric Unit, Registered Nurse",Boston,4.0
3754,Massachusetts-Eye-and-Ear-Infirmary,Staff RN,Boston,5.0
3755,Massachusetts-Eye-and-Ear-Infirmary,Student Nurse,Boston,3.0
3756,Massachusetts-Eye-and-Ear-Infirmary,Patient service coordinator,Boston,2.0
3757,Massachusetts-Eye-and-Ear-Infirmary,Executive Secretary to Chief of Radiology,Boston,4.0
3758,Massachusetts-Eye-and-Ear-Infirmary,Sr. Medical Staff Assistant,Boston,5.0
3759,Massachusetts-Eye-and-Ear-Infirmary,PACU Registered Nurse/Nurse Practitioner,Boston,4.0
3760,Massachusetts-Eye-and-Ear-Infirmary,Nurse,Boston,3.0
3761,Massachusetts-Eye-and-Ear-Infirmary,"Charge entry billing clerk, registration and A/R",Boston,4.0
3762,Massachusetts-Eye-and-Ear-Infirmary,"Registered Nurse, Otology/Neurotology Clinic",Boston,4.0
3763,Massachusetts-Eye-and-Ear-Infirmary,Housekeeper,Boston,5.0
3764,Massachusetts-Eye-and-Ear-Infirmary,Administrative Assistant - Internship,Boston,5.0
3765,Massachusetts-Eye-and-Ear-Infirmary,"Line cook, Prep cook, and server",Boston,4.0
3766,Massachusetts-Eye-and-Ear-Infirmary,Information Coordinator,Boston,2.0
3767,Massachusetts-Eye-and-Ear-Infirmary,Senior Pharmacy Assistant (Part-time),Boston,5.0
3768,Massachusetts-Eye-and-Ear-Infirmary,Supervisor of Grant Accounting,Boston,3.0
3769,Massachusetts-Eye-and-Ear-Infirmary,PACU Registered Nurse/Nurse Practitioner,Boston,4.0
3770,Massachusetts-Eye-and-Ear-Infirmary,Information Coordinator,Boston,2.0
3771,Massachusetts-Eye-and-Ear-Infirmary,Staff RN,Boston,5.0
3772,Massachusetts-General-Hospital-MGH-,"Team Lead, Radiation Therapy",Newton,5.0
3773,Massachusetts-General-Hospital-MGH-,Nursing Assistant Certified,Boston,5.0
3774,Massachusetts-General-Hospital-MGH-,Environmental Services,Boston,5.0
3775,Massachusetts-General-Hospital-MGH-,Cardiac Surgical Step Down Unit/RN,Boston,3.0
3776,Massachusetts-General-Hospital-MGH-,Unit Service Associate,Boston,5.0
3777,Massachusetts-General-Hospital-MGH-,"Director, Physician Referral Service",Boston,5.0
3778,Massachusetts-General-Hospital-MGH-,Unit Service Associate Housekeeping,Boston,5.0
3779,Massachusetts-General-Hospital-MGH-,GI Scheduler,Boston,5.0
3780,Massachusetts-General-Hospital-MGH-,Unit Service Associate,Boston,5.0
3781,Massachusetts-General-Hospital-MGH-,Environmental Services Representative,Boston,3.0
3782,Massachusetts-General-Hospital-MGH-,Registered Nurse (RN),Boston,4.0
3783,Massachusetts-General-Hospital-MGH-,Billing Representative,Boston,5.0
3784,Massachusetts-General-Hospital-MGH-,Pharmacy Intern,Boston,5.0
3785,Massachusetts-General-Hospital-MGH-,"Travel Nurse, Emergency Observation Unit",Boston,5.0
3786,Massachusetts-General-Hospital-MGH-,Clinical Research Assistant,Boston,5.0
3787,Massachusetts-General-Hospital-MGH-,Operations Associate,Boston,4.0
3788,Massachusetts-General-Hospital-MGH-,Technical Manager,Boston,5.0
3789,Massachusetts-General-Hospital-MGH-,Patient Service Coordinator,Boston,4.0
3790,Massachusetts-General-Hospital-MGH-,"Team Lead, Radiation Therapy",Newton,5.0
3791,Massachusetts-General-Hospital-MGH-,Administrative Assistant,Boston,5.0
3792,Massachusetts-General-Hospital-MGH-,Patient Care Technician,Boston,5.0
3793,Massachusetts-General-Hospital-MGH-,Patient Care Coordinator,Boston,2.0
3794,Massachusetts-General-Hospital-MGH-,Operations Associate- White,Boston,5.0
3795,Massachusetts-General-Hospital-MGH-,Front Desk Coordinator/Receptionist,Boston,5.0
3796,Massachusetts-General-Hospital-MGH-,Operations Associate- White,Boston,5.0
3797,Massachusetts-General-Hospital-MGH-,Operation Associate,Boston,1.0
3798,Massachusetts-General-Hospital-MGH-,Emergency Department Transporter,Boston,4.0
3799,Massachusetts-General-Hospital-MGH-,CT Technologist,Boston,4.0
3800,Massachusetts-General-Hospital-MGH-,Various Positions,Boston,2.0
3801,Massachusetts-General-Hospital-MGH-,Epic Go Live TDR/MPO Admin Systems,Boston,5.0
3802,Massachusetts-General-Hospital-MGH-,Clinical Research Coordinator II,Boston,5.0
3803,Massachusetts-General-Hospital-MGH-,RESEARCH LAB MANAGER,Boston,4.0
3804,Massachusetts-General-Hospital-MGH-,Director,Boston,5.0
3805,Massachusetts-General-Hospital-MGH-,Volunteer,Boston,5.0
3806,Massachusetts-General-Hospital-MGH-,Clinical Research Coordinator Intern,Boston,5.0
3807,Massachusetts-General-Hospital-MGH-,"Team Lead, Radiation Therapy",Newton,5.0
3808,Massachusetts-General-Hospital-MGH-,Administrative Assistant,Boston,5.0
3809,Massachusetts-General-Hospital-MGH-,Patient Care Technician,Boston,5.0
3810,Massachusetts-General-Hospital-MGH-,Patient Care Coordinator,Boston,2.0
3811,Massachusetts-General-Hospital-MGH-,Operations Associate- White,Boston,5.0
3812,Massachusetts-General-Hospital-MGH-,Front Desk Coordinator/Receptionist,Boston,5.0
3813,Massachusetts-General-Hospital-MGH-,Operations Associate- White,Boston,5.0
3814,Massachusetts-General-Hospital-MGH-,Operation Associate,Boston,1.0
3815,Massachusetts-General-Hospital-MGH-,Emergency Department Transporter,Boston,4.0
3816,Massachusetts-General-Hospital-MGH-,CT Technologist,Boston,4.0
3817,Massachusetts-General-Hospital-MGH-,Various Positions,Boston,2.0
3818,Massachusetts-General-Hospital-MGH-,Epic Go Live TDR/MPO Admin Systems,Boston,5.0
3819,Massachusetts-General-Hospital-MGH-,Clinical Research Coordinator II,Boston,5.0
3820,Massachusetts-General-Hospital-MGH-,RESEARCH LAB MANAGER,Boston,4.0
3821,Massachusetts-General-Hospital-MGH-,Director,Boston,5.0
3822,Massachusetts-General-Hospital-MGH-,Volunteer,Boston,5.0
3823,Massachusetts-General-Hospital-MGH-,Clinical Research Coordinator Intern,Boston,5.0
3824,Massachusetts-General-Hospital-MGH-,"Team Lead, Radiation Therapy",Newton,5.0
3825,Massachusetts-General-Hospital-MGH-,Patient Services Coordinator II,Boston,5.0
3826,Massachusetts-General-Hospital-MGH-,Admitting/ Bed management,Boston,4.0
3827,Massachusetts-General-Hospital-MGH-,Unit service associate,Boston,5.0
3828,Massachusetts-General-Hospital-MGH-,Operations Associate,Boston,5.0
3829,Massachusetts-General-Hospital-MGH-,Credentialed Trainer,Boston,5.0
3830,Massachusetts-General-Hospital-MGH-,Teleradiology Coordinator,Boston,5.0
3831,Massachusetts-General-Hospital-MGH-,Senior Occupational Therapist,Boston,4.0
3832,Massachusetts-General-Hospital-MGH-,Dietitian,Boston,3.0
3833,Massachusetts-General-Hospital-MGH-,Office Assistant,Boston,5.0
3834,Massachusetts-General-Hospital-MGH-,Nurse,Boston,5.0
3835,Massachusetts-General-Hospital-MGH-,Medical Administrative Assistant,Boston,4.0
3836,Massachusetts-General-Hospital-MGH-,Professional Motorist,Boston,5.0
3837,Massachusetts-General-Hospital-MGH-,Clinical Lab Assistant I,Boston,5.0
3838,Massachusetts-General-Hospital-MGH-,Secretary,Boston,2.0
3839,Massachusetts-General-Hospital-MGH-,Administrative Assistant at Physician's Office,Boston,5.0
3840,Massachusetts-General-Hospital-MGH-,X-RAY TECHNOLOGIST,Boston,5.0
3841,Massachusetts-General-Hospital-MGH-,Customer Service,Boston,5.0
3842,Massachusetts-General-Hospital-MGH-,"Team Lead, Radiation Therapy",Newton,5.0
3843,Massachusetts-General-Hospital-MGH-,Patient Services Coordinator II,Boston,5.0
3844,Massachusetts-General-Hospital-MGH-,Admitting/ Bed management,Boston,4.0
3845,Massachusetts-General-Hospital-MGH-,Unit service associate,Boston,5.0
3846,Massachusetts-General-Hospital-MGH-,Operations Associate,Boston,5.0
3847,Massachusetts-General-Hospital-MGH-,Credentialed Trainer,Boston,5.0
3848,Massachusetts-General-Hospital-MGH-,Teleradiology Coordinator,Boston,5.0
3849,Massachusetts-General-Hospital-MGH-,Senior Occupational Therapist,Boston,4.0
3850,Massachusetts-General-Hospital-MGH-,Dietitian,Boston,3.0
3851,Massachusetts-General-Hospital-MGH-,Office Assistant,Boston,5.0
